customer_id,full_name,city,state,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C00573,"Ritu Reddy",Bengaluru,Karnataka,197,2,3188.49,2,2,1,5,Regulars
C01957,"Ria Kulkarni",Chennai,"Tamil nadu",260,2,3186.52,1,1,1,3,Regulars
C01827,"Ria Das",Ahmedabad,Gujarat,158,1,3180.61,2,1,1,4,Regulars
C00298,"Aarav Mishra",Chennai,"Tamil nadu",301,1,3179.74,1,1,1,3,Regulars
C00534,"Neha Rao",Chennai,"Tamil nadu",281,1,3171.27,1,1,1,3,Regulars
C00464,"Aditya Das",Ahmedabad,Gujarat,54,3,3145.27,5,3,1,9,Regulars
C00999,"Kavya Singh",Bengaluru,Karnataka,77,2,3141.03,4,2,1,7,Regulars
C00938,"Ritu Mishra",Chennai,"Tamil nadu",200,1,3134.27,2,1,1,4,Regulars
C01497,"Vivaan Iyer",Hyderabad,Telangana,88,2,3121.05,4,2,1,7,Regulars
C00553,"Rahul Kulkarni",Jaipur,Rajasthan,346,1,3116.36,1,1,1,3,Regulars
C00070,"Anvi Khan",Kolkata,"West bengal",263,1,3116.23,1,1,1,3,Regulars
C00671,"Vikram Khan",Delhi,Delhi,149,1,3113.96,2,1,1,4,Regulars
C00821,"Aarav Kulkarni",Hyderabad,Telangana,108,1,3109.07,3,1,1,5,Regulars
C01212,"Aisha Khan",Kolkata,"West bengal",173,2,3079.49,2,2,1,5,Regulars
C01097,"Vivaan Basu",Delhi,Delhi,188,2,3078.36,2,2,1,5,Regulars
C00354,"Aditya Khan",Hyderabad,Telangana,69,2,3071.41,4,2,1,7,Regulars
C01759,"Rohan Nair",Visakhapatnam,"Andhra pradesh",131,1,3059.73,3,1,1,5,Regulars
C00901,"Ananya Nair",Chennai,"Tamil nadu",352,1,3059.20,1,1,1,3,Regulars
C01018,"Vikram Chowdhury",Kolkata,"West bengal",134,2,3045.74,2,2,1,5,Regulars
C01019,"Irfan Joshi",Pune,Maharashtra,110,2,3044.93,3,2,1,6,Regulars
C01155,"Aarav Mukherjee",Jaipur,Rajasthan,399,1,3024.78,1,1,1,3,Regulars
C01250,"Rahul Kulkarni",Delhi,Delhi,183,2,3015.49,2,2,1,5,Regulars
C00842,"Vivaan Mukherjee",Hyderabad,Telangana,344,2,2972.15,1,1,1,3,Regulars
C01501,"Anvi Sharma",Bengaluru,Karnataka,156,1,2964.77,2,1,1,4,Regulars
C00313,"Irfan Basu",Hyderabad,Telangana,110,1,2941.70,3,1,1,5,Regulars
C01326,"Irfan Joshi",Pune,Maharashtra,60,1,2937.46,5,1,1,7,Regulars
C00229,"Irfan Mishra",Kochi,Kerala,81,2,2936.88,4,2,1,7,Regulars
C01372,"Anvi Joshi",Kolkata,"West bengal",317,2,2905.48,1,1,1,3,Regulars
C00166,"Vivaan Naidu",Hyderabad,Telangana,178,2,2899.32,2,2,1,5,Regulars
C01314,"Vivaan Menon",Mumbai,Maharashtra,259,1,2889.55,1,1,1,3,Regulars
C00936,"Kabir Nair",Kochi,Kerala,60,2,2886.83,5,2,1,8,Regulars
C00654,"Kabir Mishra",Bengaluru,Karnataka,343,2,2885.87,1,1,1,3,Regulars
C00376,"Ananya Chowdhury",Chennai,"Tamil nadu",262,2,2876.30,1,1,1,3,Regulars
C01887,"Ria Sharma",Pune,Maharashtra,331,2,2873.51,1,1,1,3,Regulars
C01877,"Vikram Reddy",Kolkata,"West bengal",241,1,2866.80,1,1,1,3,Regulars
C01825,"Aarav Khan",Lucknow,"Uttar pradesh",314,1,2858.34,1,1,1,3,Regulars
C00717,"Vivaan Basu",Ahmedabad,Gujarat,362,1,2839.70,1,1,1,3,Regulars
C01304,"Diya Mishra",Chennai,"Tamil nadu",176,2,2835.46,2,2,1,5,Regulars
C01361,"Irfan Sharma",Lucknow,"Uttar pradesh",125,3,2830.95,3,3,1,7,Regulars
C00765,"Irfan Iyer",Delhi,Delhi,258,1,2826.31,1,1,1,3,Regulars
C00489,"Diya Patel",Lucknow,"Uttar pradesh",123,2,2817.73,3,2,1,6,Regulars
C01269,"Aditya Chowdhury",Lucknow,"Uttar pradesh",245,1,2808.62,1,1,1,3,Regulars
C01137,"Vivaan Iyer",Ahmedabad,Gujarat,139,1,2790.08,2,1,1,4,Regulars
C01795,"Irfan Iyer",Pune,Maharashtra,82,2,2786.89,4,2,1,7,Regulars
C01300,"Kabir Joshi",Jaipur,Rajasthan,68,3,2772.91,4,3,1,8,Regulars
C00380,"Aisha Singh",Chennai,"Tamil nadu",299,1,2757.28,1,1,1,3,Regulars
C00009,"Sanya Das",Bengaluru,Karnataka,189,2,2750.93,2,2,1,5,Regulars
C01777,"Ria Nair",Kolkata,"West bengal",381,1,2746.72,1,1,1,3,Regulars
C01776,"Rohan Singh",Visakhapatnam,"Andhra pradesh",209,2,2738.86,2,2,1,5,Regulars
C00002,"Vikram Reddy",Mumbai,Maharashtra,249,1,2731.67,1,1,1,3,Regulars
C00711,"Kavya Chandra",Ahmedabad,Gujarat,327,2,2719.83,1,1,1,3,Regulars
C01716,"Isha Sharma",Mumbai,Maharashtra,313,1,2715.30,1,1,1,3,Regulars
C01188,"Aarav Singh",Mumbai,Maharashtra,320,1,2654.08,1,1,1,3,Regulars
C01094,"Vikram Kulkarni",Bengaluru,Karnataka,127,2,2651.70,3,2,1,6,Regulars
C00365,"Irfan Reddy",Jaipur,Rajasthan,130,2,2646.55,3,2,1,6,Regulars
C01130,"Sanya Menon",Bengaluru,Karnataka,150,2,2641.79,2,2,1,5,Regulars
C00100,"Isha Mukherjee",Kochi,Kerala,42,1,2631.30,5,1,1,7,Regulars
C01549,"Ria Chowdhury",Ahmedabad,Gujarat,166,1,2627.04,2,1,1,4,Regulars
C01824,"Samar Chandra",Chennai,"Tamil nadu",264,2,2625.82,1,1,1,3,Regulars
C00808,"Samar Sharma",Kolkata,"West bengal",258,2,2623.13,1,1,1,3,Regulars
C01109,"Ritu Das",Pune,Maharashtra,336,1,2593.77,1,1,1,3,Regulars
C01710,"Vikram Basu",Delhi,Delhi,159,1,2592.15,2,1,1,4,Regulars
C00987,"Samar Menon",Hyderabad,Telangana,362,1,2589.48,1,1,1,3,Regulars
C01073,"Sanya Mishra",Ahmedabad,Gujarat,142,2,2566.73,2,2,1,5,Regulars
C01965,"Ananya Chowdhury",Bengaluru,Karnataka,134,2,2565.08,2,2,1,5,Regulars
C00241,"Diya Khan",Chennai,"Tamil nadu",61,1,2552.88,5,1,1,7,Regulars
C00772,"Kabir Rao",Jaipur,Rajasthan,168,2,2545.22,2,2,1,5,Regulars
C01159,"Sanya Verma",Chennai,"Tamil nadu",53,2,2523.14,5,2,1,8,Regulars
C00172,"Ria Kulkarni",Hyderabad,Telangana,398,1,2479.49,1,1,1,3,Regulars
C00799,"Kavya Khan",Mumbai,Maharashtra,109,3,2478.79,3,3,1,7,Regulars
C01434,"Neha Sharma",Jaipur,Rajasthan,41,2,2470.42,5,2,1,8,Regulars
C01568,"Ananya Menon",Visakhapatnam,"Andhra pradesh",56,1,2456.65,5,1,1,7,Regulars
C00853,"Kabir Basu",Mumbai,Maharashtra,398,1,2439.07,1,1,1,3,Regulars
C00015,"Kavya Reddy",Chennai,"Tamil nadu",206,1,2426.85,2,1,1,4,Regulars
C01367,"Kabir Nair",Kolkata,"West bengal",44,1,2424.12,5,1,1,7,Regulars
C00279,"Aarav Joshi",Visakhapatnam,"Andhra pradesh",272,1,2418.19,1,1,1,3,Regulars
C01597,"Vikram Khan",Kochi,Kerala,124,2,2417.94,3,2,1,6,Regulars
C00587,"Irfan Khan",Chennai,"Tamil nadu",174,2,2415.51,2,2,1,5,Regulars
C00407,"Diya Khan",Jaipur,Rajasthan,242,2,2410.29,1,1,1,3,Regulars
C00636,"Rahul Mishra",Mumbai,Maharashtra,236,2,2363.37,1,2,1,4,Regulars
C01630,"Aarav Khan",Ahmedabad,Gujarat,370,1,2341.92,1,1,1,3,Regulars
C01105,"Vivaan Naidu",Delhi,Delhi,353,1,2339.97,1,1,1,3,Regulars
C01293,"Anvi Reddy",Kolkata,"West bengal",211,2,2313.79,2,2,1,5,Regulars
C01249,"Ritu Mishra",Visakhapatnam,"Andhra pradesh",36,1,2312.20,5,1,1,7,Regulars
C00141,"Sanya Kulkarni",Ahmedabad,Gujarat,257,2,2309.95,1,1,1,3,Regulars
C00236,"Aarav Mishra",Chennai,"Tamil nadu",224,1,2309.10,1,1,1,3,Regulars
C00617,"Aarav Mukherjee",Hyderabad,Telangana,130,1,2305.23,3,1,1,5,Regulars
C00502,"Ritu Nair",Pune,Maharashtra,221,2,2267.81,1,2,1,4,Regulars
C00222,"Vivaan Gupta",Kochi,Kerala,398,1,2262.85,1,1,1,3,Regulars
C00353,"Kabir Basu",Ahmedabad,Gujarat,273,1,2255.59,1,1,1,3,Regulars
C00265,"Ria Chandra",Lucknow,"Uttar pradesh",246,1,2255.25,1,1,1,3,Regulars
C01611,"Samar Iyer",Ahmedabad,Gujarat,86,2,2244.51,4,2,1,7,Regulars
C01680,"Vivaan Khan",Hyderabad,Telangana,189,2,2216.16,2,2,1,5,Regulars
C01072,"Sneha Rao",Pune,Maharashtra,107,1,2205.02,3,1,1,5,Regulars
C01576,"Neha Iyer",Pune,Maharashtra,191,1,2200.76,2,1,1,4,Regulars
C01689,"Rohan Reddy",Delhi,Delhi,136,1,2185.18,2,1,1,4,Regulars
C01726,"Sneha Chowdhury",Bengaluru,Karnataka,83,2,2183.49,4,2,1,7,Regulars
C01382,"Rahul Kulkarni",Ahmedabad,Gujarat,170,2,2183.39,2,2,1,5,Regulars
C01851,"Ritu Chowdhury",Jaipur,Rajasthan,388,1,2181.10,1,1,1,3,Regulars
C00891,"Kabir Nair",Jaipur,Rajasthan,145,2,2111.56,2,2,1,5,Regulars
C01872,"Samar Gupta",Bengaluru,Karnataka,189,1,2102.67,2,1,1,4,Regulars
C01331,"Isha Sharma",Kochi,Kerala,155,1,2079.62,2,1,1,4,Regulars
C01644,"Vivaan Patel",Kolkata,"West bengal",156,2,2074.58,2,2,1,5,Regulars
C00136,"Rahul Sharma",Delhi,Delhi,75,1,2062.85,4,1,1,6,Regulars
C01704,"Isha Reddy",Visakhapatnam,"Andhra pradesh",239,1,2057.08,1,1,1,3,Regulars
C00373,"Rahul Kulkarni",Pune,Maharashtra,280,2,2055.90,1,1,1,3,Regulars
C00704,"Aditya Basu",Jaipur,Rajasthan,141,1,2051.14,2,1,1,4,Regulars
C00648,"Ritu Singh",Hyderabad,Telangana,299,1,2047.51,1,1,1,3,Regulars
C00260,"Aisha Iyer",Mumbai,Maharashtra,396,1,2039.49,1,1,1,3,Regulars
C00204,"Ananya Reddy",Jaipur,Rajasthan,112,1,2032.54,3,1,1,5,Regulars
C01559,"Aarav Chandra",Mumbai,Maharashtra,263,1,2014.24,1,1,1,3,Regulars
C01292,"Sneha Nair",Lucknow,"Uttar pradesh",100,1,2002.32,3,1,1,5,Regulars
C00942,"Samar Patel",Visakhapatnam,"Andhra pradesh",186,2,1994.49,2,2,1,5,Regulars
C01947,"Sneha Kulkarni",Jaipur,Rajasthan,112,2,1989.92,3,2,1,6,Regulars
C01315,"Ananya Khan",Chennai,"Tamil nadu",353,1,1975.26,1,1,1,3,Regulars
C01849,"Isha Rao",Kochi,Kerala,54,2,1965.25,5,2,1,8,Regulars
C01921,"Samar Naidu",Bengaluru,Karnataka,360,1,1926.24,1,1,1,3,Regulars
C00128,"Kabir Nair",Visakhapatnam,"Andhra pradesh",38,1,1920.58,5,1,1,7,Regulars
C00528,"Diya Verma",Hyderabad,Telangana,228,1,1904.99,1,1,1,3,Regulars
C01003,"Vivaan Iyer",Ahmedabad,Gujarat,393,1,1891.12,1,1,1,3,Regulars
C01502,"Kabir Patel",Delhi,Delhi,101,1,1886.09,3,1,1,5,Regulars
C00422,"Aditya Das",Delhi,Delhi,125,2,1855.45,3,2,1,6,Regulars
C01781,"Diya Singh",Visakhapatnam,"Andhra pradesh",207,1,1842.97,2,1,1,4,Regulars
C01798,"Irfan Sharma",Kochi,Kerala,90,1,1835.29,4,1,1,6,Regulars
C01180,"Sanya Mukherjee",Ahmedabad,Gujarat,250,1,1834.95,1,1,1,3,Regulars
C00862,"Irfan Patel",Bengaluru,Karnataka,213,1,1834.41,1,1,1,3,Regulars
C01086,"Aisha Gupta",Pune,Maharashtra,309,1,1817.92,1,1,1,3,Regulars
C01640,"Ria Patel",Mumbai,Maharashtra,300,1,1816.95,1,1,1,3,Regulars
C01566,"Rahul Rao",Ahmedabad,Gujarat,290,2,1796.22,1,1,1,3,Regulars
C00743,"Kabir Reddy",Delhi,Delhi,220,2,1792.60,1,2,1,4,Regulars
C01532,"Rahul Verma",Hyderabad,Telangana,365,1,1784.68,1,1,1,3,Regulars
C00851,"Irfan Reddy",Chennai,"Tamil nadu",300,1,1783.45,1,1,1,3,Regulars
C01728,"Irfan Sharma",Bengaluru,Karnataka,178,1,1781.62,2,1,1,4,Regulars
C01906,"Rahul Mishra",Lucknow,"Uttar pradesh",300,1,1778.12,1,1,1,3,Regulars
C00928,"Rahul Nair",Kolkata,"West bengal",48,1,1771.02,5,1,1,7,Regulars
C01731,"Aarav Nair",Bengaluru,Karnataka,171,1,1766.24,2,1,1,4,Regulars
C00127,"Rahul Basu",Lucknow,"Uttar pradesh",348,1,1764.26,1,1,1,3,Regulars
C00635,"Samar Joshi",Mumbai,Maharashtra,179,1,1763.32,2,1,1,4,Regulars
C01290,"Aditya Mukherjee",Visakhapatnam,"Andhra pradesh",99,1,1762.90,3,1,1,5,Regulars
C00217,"Ananya Reddy",Jaipur,Rajasthan,85,2,1759.10,4,2,1,7,Regulars
C01316,"Vikram Verma",Lucknow,"Uttar pradesh",46,1,1752.34,5,1,1,7,Regulars
C00758,"Ritu Singh",Ahmedabad,Gujarat,223,1,1739.96,1,1,1,3,Regulars
C01822,"Ananya Das",Kochi,Kerala,269,1,1736.61,1,1,1,3,Regulars
C00767,"Anvi Kulkarni",Bengaluru,Karnataka,66,1,1733.24,4,1,1,6,Regulars
C00631,"Sneha Khan",Kolkata,"West bengal",297,1,1729.11,1,1,1,3,Regulars
C00494,"Ananya Naidu",Kolkata,"West bengal",103,1,1723.78,3,1,1,5,Regulars
C01145,"Vivaan Iyer",Delhi,Delhi,221,1,1720.89,1,1,1,3,Regulars
C01281,"Aisha Chandra",Chennai,"Tamil nadu",199,1,1703.68,2,1,1,4,Regulars
C00053,"Vivaan Khan",Mumbai,Maharashtra,337,1,1701.52,1,1,1,3,Regulars
C01523,"Ritu Singh",Lucknow,"Uttar pradesh",316,1,1692.44,1,1,1,3,Regulars
C01031,"Aisha Iyer",Mumbai,Maharashtra,353,1,1688.00,1,1,1,3,Regulars
C01377,"Isha Singh",Kochi,Kerala,61,1,1667.30,4,1,1,6,Regulars
C00746,"Kabir Chowdhury",Kolkata,"West bengal",107,1,1647.09,3,1,1,5,Regulars
C01148,"Ananya Gupta",Bengaluru,Karnataka,365,1,1646.65,1,1,1,3,Regulars
C00934,"Rohan Joshi",Visakhapatnam,"Andhra pradesh",70,1,1639.68,4,1,1,6,Regulars
C00117,"Kabir Basu",Ahmedabad,Gujarat,238,1,1627.93,1,1,1,3,Regulars
C00520,"Rohan Verma",Jaipur,Rajasthan,293,1,1621.92,1,1,1,3,Regulars
C01257,"Ananya Joshi",Jaipur,Rajasthan,217,1,1618.03,1,1,1,3,Regulars
C00897,"Sneha Das",Mumbai,Maharashtra,291,1,1613.44,1,1,1,3,Regulars
C00026,"Ritu Sharma",Ahmedabad,Gujarat,332,1,1611.26,1,1,1,3,Regulars
C01125,"Sneha Sharma",Chennai,"Tamil nadu",115,1,1569.68,3,1,1,5,Regulars
C00278,"Kabir Singh",Chennai,"Tamil nadu",354,1,1559.91,1,1,1,3,Regulars
C01967,"Sneha Rao",Ahmedabad,Gujarat,258,1,1556.29,1,1,1,3,Regulars
C00527,"Rahul Das",Visakhapatnam,"Andhra pradesh",211,1,1531.79,2,1,1,4,Regulars
C01956,"Irfan Das",Mumbai,Maharashtra,118,2,1491.74,3,2,1,6,Regulars
C01203,"Samar Naidu",Visakhapatnam,"Andhra pradesh",210,1,1490.00,2,1,1,4,Regulars
C00595,"Kavya Naidu",Hyderabad,Telangana,116,1,1480.98,3,1,1,5,Regulars
C00754,"Neha Chowdhury",Lucknow,"Uttar pradesh",36,1,1477.85,5,1,1,7,Regulars
C01408,"Samar Menon",Kolkata,"West bengal",251,1,1470.62,1,1,1,3,Regulars
C00783,"Vivaan Basu",Kochi,Kerala,102,1,1465.20,3,1,1,5,Regulars
C01701,"Ritu Verma",Kochi,Kerala,282,1,1447.52,1,1,1,3,Regulars
C01424,"Irfan Das",Lucknow,"Uttar pradesh",189,1,1437.80,2,1,1,4,Regulars
C01165,"Rohan Khan",Hyderabad,Telangana,387,1,1435.58,1,1,1,3,Regulars
C00976,"Samar Mishra",Pune,Maharashtra,160,1,1408.33,2,1,1,4,Regulars
C00882,"Anvi Singh",Hyderabad,Telangana,230,1,1391.12,1,1,1,3,Regulars
C00325,"Aarav Menon",Kochi,Kerala,400,1,1385.16,1,1,1,3,Regulars
C01817,"Aarav Das",Pune,Maharashtra,377,1,1284.19,1,1,1,3,Regulars
C01280,"Ritu Verma",Delhi,Delhi,126,1,1281.56,3,1,1,5,Regulars
C00584,"Irfan Naidu",Delhi,Delhi,310,1,1277.11,1,1,1,3,Regulars
C00506,"Ria Das",Kolkata,"West bengal",197,1,1243.16,2,1,1,4,Regulars
C01400,"Rahul Singh",Kochi,Kerala,164,1,1235.62,2,1,1,4,Regulars
C00228,"Irfan Iyer",Mumbai,Maharashtra,141,1,1232.58,2,1,1,4,Regulars
C01234,"Irfan Kulkarni",Pune,Maharashtra,253,1,1225.89,1,1,1,3,Regulars
C01698,"Aisha Singh",Kochi,Kerala,357,1,1157.55,1,1,1,3,Regulars
C00629,"Samar Nair",Chennai,"Tamil nadu",380,1,1154.93,1,1,1,3,Regulars
C01764,"Isha Gupta",Visakhapatnam,"Andhra pradesh",209,1,1140.19,2,1,1,4,Regulars
C00809,"Vivaan Mukherjee",Visakhapatnam,"Andhra pradesh",355,1,1137.83,1,1,1,3,Regulars
C01763,"Kavya Patel",Mumbai,Maharashtra,326,1,1102.32,1,1,1,3,Regulars
C00670,"Vivaan Patel",Lucknow,"Uttar pradesh",297,1,1075.36,1,1,1,3,Regulars
C01713,"Kabir Singh",Delhi,Delhi,108,1,1071.11,3,1,1,5,Regulars
C01793,"Irfan Khan",Hyderabad,Telangana,346,1,1056.39,1,1,1,3,Regulars
C01623,"Isha Das",Hyderabad,Telangana,215,1,1042.28,1,1,1,3,Regulars
C00546,"Aditya Rao",Kolkata,"West bengal",129,1,1007.62,3,1,1,5,Regulars
C00076,"Aarav Nair",Visakhapatnam,"Andhra pradesh",166,1,1007.34,2,1,1,4,Regulars
C01368,"Kavya Verma",Kochi,Kerala,366,1,997.46,1,1,1,3,Regulars
C01997,"Kavya Mishra",Delhi,Delhi,171,1,906.67,2,1,1,4,Regulars
C01842,"Aisha Singh",Bengaluru,Karnataka,186,1,891.37,2,1,1,4,Regulars
C01371,"Aisha Rao",Lucknow,"Uttar pradesh",207,1,887.82,2,1,1,4,Regulars
C00736,"Sneha Mishra",Kolkata,"West bengal",393,1,882.56,1,1,1,3,Regulars
C01819,"Kabir Nair",Delhi,Delhi,69,1,881.06,4,1,1,6,Regulars
C01931,"Isha Sharma",Kochi,Kerala,100,1,858.32,3,1,1,5,Regulars
C01339,"Aditya Rao",Delhi,Delhi,374,1,845.02,1,1,1,3,Regulars
C00349,"Diya Verma",Kolkata,"West bengal",58,1,769.16,5,1,1,7,Regulars
C01116,"Ria Gupta",Delhi,Delhi,135,1,766.53,2,1,1,4,Regulars
C00104,"Aditya Iyer",Lucknow,"Uttar pradesh",332,1,751.66,1,1,1,3,Regulars
C00630,"Ria Singh",Mumbai,Maharashtra,78,1,748.36,4,1,1,6,Regulars
C00940,"Vivaan Iyer",Jaipur,Rajasthan,53,1,658.06,5,1,1,7,Regulars
C00292,"Isha Chowdhury",Pune,Maharashtra,279,1,651.64,1,1,1,3,Regulars
C00868,"Rohan Kulkarni",Kolkata,"West bengal",199,1,622.92,2,1,1,4,Regulars
C01747,"Ananya Das",Mumbai,Maharashtra,321,1,486.99,1,1,1,3,Regulars
C01298,"Aarav Khan",Delhi,Delhi,254,1,466.66,1,1,1,3,Regulars
C00381,"Samar Iyer",Pune,Maharashtra,387,1,444.82,1,1,1,3,Regulars
C00243,"Rohan Chandra",Kolkata,"West bengal",112,1,219.84,3,1,1,5,Regulars
C00065,"Rohan Naidu",Jaipur,Rajasthan,221,1,0.00,1,1,1,3,Lost
C00199,"Diya Das",Kolkata,"West bengal",391,1,0.00,1,1,1,3,Lost
C00017,"Aarav Gupta",Jaipur,Rajasthan,999,0,0.00,1,1,1,3,Lost
C00033,"Ananya Chandra",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C00072,"Rahul Chandra",Visakhapatnam,"Andhra pradesh",999,0,0.00,1,1,1,3,Lost
C00118,"Neha Menon",Delhi,Delhi,999,0,0.00,1,1,1,3,Lost
C00131,"Rahul Chowdhury",Hyderabad,Telangana,999,0,0.00,1,1,1,3,Lost
C00135,"Neha Chandra",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C00259,"Sneha Das",Delhi,Delhi,999,0,0.00,1,1,1,3,Lost
C00266,"Aarav Verma",Delhi,Delhi,999,0,0.00,1,1,1,3,Lost
C00294,"Sneha Chowdhury",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C00312,"Aarav Gupta",Delhi,Delhi,999,0,0.00,1,1,1,3,Lost
C00352,"Vikram Chandra",Jaipur,Rajasthan,999,0,0.00,1,1,1,3,Lost
C00418,"Samar Nair",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C00442,"Ananya Das",Mumbai,Maharashtra,999,0,0.00,1,1,1,3,Lost
C00452,"Aditya Iyer",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C00472,"Ria Mukherjee",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C00516,"Isha Verma",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C00533,"Ananya Joshi",Lucknow,"Uttar pradesh",999,0,0.00,1,1,1,3,Lost
C00540,"Anvi Kulkarni",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C00541,"Vikram Patel",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C00561,"Samar Gupta",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C00564,"Kabir Singh",Hyderabad,Telangana,999,0,0.00,1,1,1,3,Lost
C00583,"Isha Reddy",Lucknow,"Uttar pradesh",999,0,0.00,1,1,1,3,Lost
C00585,"Diya Das",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C00620,"Ria Khan",Chennai,"Tamil nadu",999,0,0.00,1,1,1,3,Lost
C00744,"Sneha Verma",Hyderabad,Telangana,999,0,0.00,1,1,1,3,Lost
C00768,"Kabir Verma",Chennai,"Tamil nadu",999,0,0.00,1,1,1,3,Lost
C00814,"Rahul Gupta",Chennai,"Tamil nadu",999,0,0.00,1,1,1,3,Lost
C00823,"Ria Kulkarni",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C00843,"Rahul Mishra",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C00848,"Isha Chowdhury",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C00896,"Vivaan Mukherjee",Hyderabad,Telangana,999,0,0.00,1,1,1,3,Lost
C00907,"Samar Khan",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C00963,"Rohan Reddy",Delhi,Delhi,999,0,0.00,1,1,1,3,Lost
C00996,"Aditya Kulkarni",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01011,"Aarav Basu",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C01013,"Sanya Das",Mumbai,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01020,"Ria Joshi",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01053,"Sneha Menon",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01066,"Aarav Singh",Ahmedabad,Gujarat,999,0,0.00,1,1,1,3,Lost
C01100,"Vikram Menon",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C01126,"Diya Iyer",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C01174,"Samar Chowdhury",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C01252,"Aditya Rao",Jaipur,Rajasthan,999,0,0.00,1,1,1,3,Lost
C01283,"Kabir Nair",Mumbai,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01346,"Rahul Patel",Bengaluru,Karnataka,999,0,0.00,1,1,1,3,Lost
C01421,"Rahul Khan",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C01438,"Isha Mukherjee",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C01527,"Kavya Nair",Mumbai,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01535,"Anvi Iyer",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01643,"Diya Rao",Mumbai,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01735,"Isha Rao",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01761,"Aarav Kulkarni",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C01775,"Kabir Khan",Pune,Maharashtra,999,0,0.00,1,1,1,3,Lost
C01799,"Rahul Basu",Kochi,Kerala,999,0,0.00,1,1,1,3,Lost
C01828,"Aditya Naidu",Jaipur,Rajasthan,999,0,0.00,1,1,1,3,Lost
C01833,"Rohan Rao",Kolkata,"West bengal",999,0,0.00,1,1,1,3,Lost
C01840,"Aditya Das",Lucknow,"Uttar pradesh",999,0,0.00,1,1,1,3,Lost
C01953,"Aditya Patel",Chennai,"Tamil nadu",999,0,0.00,1,1,1,3,Lost
C01994,"Vivaan Basu",Hyderabad,Telangana,999,0,0.00,1,1,1,3,Lost
